global_sentence_id,source_id,title,subdomain,paragraph_id,local_sentence_id,language,sentence,num_chars,num_devanagari_chars,num_latin_chars
SENT_0002781,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,21,ne,केही मानिसहरूलाई वान्ा र पखाला पनि हुन्छ।,41,35,0
SENT_0002782,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,22,ne,"महामारी फ्लूका लक्षणहरू पनि यस्ै हुन्छन्, तर यो धेरै गम्ीर हुन सक्छ र यसले धेरै मानिसहरूलाई प्रभावित गर्छ।",106,88,0
SENT_0002783,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,23,ne,महामारी फ्लूले गर्दा स्वसथ वयस्कहरूलाई समस्ाहरूको धेरै जोखि म हुन सक्छ।,71,61,0
SENT_0002784,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,24,ne,फ्लूलाई फैलनबाट नियन्त्रण गर्ने तरिका स्वास्थ्य विशेषज्ञहरूले मौसमी फ्लूको उपचार गर्न र रोक्न प्रयोग गरिने औषधीहरू प्रभावकारी छछन् वा छछ ैनन् भन्े हेर्नका लागि नयाँ फ्लूको जाँच गर्नेछ�न्।,187,159,0
SENT_0002785,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,25,ne,नयाँ भाइरसका लागि भ्ाक्सिन तयार गर्नमा 6 महिना वा लामो समय लाग्न सक्छ।,70,57,0
SENT_0002786,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,26,ne,भ्ाक्सिनको आपूर्ति सुरुमा थोरै हुनेछछ ।,39,34,0
SENT_0002787,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,27,ne,फ्लूलाई फैलनबाट रोक्न निम्न कुराहरू सुनिश्चित गर्नु पर्छः • आफ्ना हातहरू बारम्ार साबुन र पानीले धुनुहोस्।,105,89,0
SENT_0002788,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,28,ne,साबुन र पानी उपलब्ध नहुँदा अल्ोहलयुक्त ह्ान्ड स्यानिटिजरको प्रयोग गर्नुहोस्।,76,67,0
SENT_0002789,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,29,ne,"• आफ्ना आँखा, नाक र मुखलाई छुनबाट बच्नुहोस्।",44,35,0
SENT_0002790,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,30,ne,फ्लू प्रायः यसरीनै सर्दछछ ।,27,23,0
SENT_0002791,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,31,en,2 Pandemic Flu.,15,0,11
SENT_0002792,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,32,en,Nepali.,7,0,6
SENT_0002793,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,33,en,"healthinfotranslations.org • Cough or sneeze into the bend of your arm, not your hands.",87,0,70
SENT_0002794,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,34,en,"If you have a tissue, cover your mouth and nose when you cough or sneeze.",73,0,57
SENT_0002795,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,35,en,"Throw the tissue away, and then wash your hands.",48,0,38
SENT_0002796,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,36,en,"• Clean surfaces, such as countertops, sinks, faucets, doorknobs, telephones and light switches with a disinfectant cleaner or a cleaner with bleach.",149,0,121
SENT_0002797,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,37,en,You can also mix your own water and bleach solution.,52,0,42
SENT_0002798,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,38,en,Mix 10 parts water with one part bleach.,40,0,30
SENT_0002799,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,39,en,• Limit your contact with people who are ill.,45,0,35
SENT_0002800,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,40,en,"• Avoid shaking hands, hugging and kissing if you are ill and with others who are ill.",86,0,67
SENT_0002801,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,41,en,Stay 6 feet away from those who are ill.,40,0,30
SENT_0002802,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,42,en,• Stay away from others when you are sick.,42,0,32
SENT_0002803,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,43,en,"Stay home from work, school or running errands.",47,0,38
SENT_0002804,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,44,en,Leave home only for medical care and be sure to wear a disposable respirator.,77,0,63
SENT_0002805,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,45,en,"• Get a full night’s rest, eat a healthy diet and drink at least 8 glasses of fluids each day.",94,0,70
SENT_0002806,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,46,en,Plan Ahead Plan ahead to help protect you and your family and limit the effects of pandemic flu.,96,0,78
SENT_0002807,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,47,en,If many people are ill with pandemic flu: • Hospitals and doctors’ offices will be very busy.,93,0,73
SENT_0002808,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,48,en,• You may need to stay home to care for ill family or children.,63,0,48
SENT_0002809,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,49,ne,• खोक्ा वा हाच्छिउँ आफ्ना हातमा होइन पाखुरामा गर्नुहोस्।,56,47,0
SENT_0002810,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,50,ne,तपाईंसित टिश्ु छछ भने खोक्ा वा हाच््छिउँ गर्दा आफना मुख र नाकलाई त्यसले छछोप्ुहोस्।,83,70,0
SENT_0002811,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,51,ne,"त्यसपछि टिश्ुलाई फाँकेर, आफना हातहरू धुनुहोस्।",46,40,0
SENT_0002812,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,52,ne,"• सतहहरू, जस्ै काउन्टरटप, सिङ्क, पानीको कल, ढोकाका ह्ान्डल, टेलिफोन र बत्ीका स्विचहरूलाई जीवाणुनाशक क्लिनर वा ब््लिचयुक्त क्लिनरले सफ्ा गर्नुहोस्।",146,121,0
SENT_0002813,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,53,ne,तपाईंले पानी र ब््लिचको आफनै सोल्ुशन तयार गर्न सक्ुहुन्छ।,57,49,0
SENT_0002814,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,54,ne,एक भाग ब््लिचमा 10 भाग पानी मिसाउनुहोस्।,40,32,0
SENT_0002815,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,55,ne,• बिरामीहरूसित आफ्नो सम्पर्क सीमित गर्नुहोस्।,45,39,0
SENT_0002816,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,56,ne,"• तपाईं बिरामी हुनुन्छ भने वा बिरामी परेका अन्यहरूसित हात मिलाउन, अङ्ालो मार्न वा म्ाइँ खानबाट बच्ुहोस्।",104,86,0
SENT_0002817,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,57,ne,बिरामीहरूबाट 6 फीटको दूूरीमा बस्ुहोस्।,38,33,0
SENT_0002818,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,58,ne,• तपाईं बिरामी हुनुहुन्छ भने अरूहरूबाट टाढा बस्ुहोस्।,53,45,0
SENT_0002819,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,59,ne,"कार्य- सथल, स्कूूल वा यताउति हिंडडुल नगरेर घरमा बस्ुहोस्।",57,47,0
SENT_0002820,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,60,ne,चिकित्ा सेवाका लागिमात्ै घरबाट निस्कनुहोस् र डिस्ोजेबल रेस्पिरेटर लगाउने सुनिश्चित गर्नुहोस्।,93,83,0
SENT_0002821,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,61,ne,"• राति पूूरा निद्ा लिनुहोस्, स्वस्थ आहार खानुहोस् र कम््तिमा 8 गिलास पानी हरेक दिन पिउनुहोस्।",93,75,0
SENT_0002822,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,62,ne,पहिलेनै योजना बनाउनुहोस् तपाईं र तपाईंको परिवारको सुरक्षा गर्न र महामारी फ्लूका प्रभावहरूलाई सीमित गर्न पहिलेनै योजना बनाउनुहोस्।,129,112,0
SENT_0002823,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,63,ne,धेरै मानिसहरू महामारी फ्लूले बिरामी परेका छन् भनेःः • अस्पतालहरू र डक्टरहरूका क्लिनिकहरू साह्ै व्यस्त हुनेछछ न्।,112,95,0
SENT_0002824,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,64,ne,• परिवारमा बिरामीहरू र बच्ाहरूको हेरचाहका लागि तपाईंले घरमा बस्ु पर्ने हुन सक्छ।,80,67,0
SENT_0002825,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,65,en,"Image: OSHA, U.S.",17,0,11
SENT_0002826,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,66,en,Dept.,5,0,4
SENT_0002827,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,67,mixed,"of Labor चित्ः OSHA, यु.एस.",27,9,11
SENT_0002828,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,68,en,डिपार्टमेन्ट अफ लेबर 3 healthinfotranslations.org Pandemic Flu.,63,18,36
SENT_0002829,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,69,en,Nepali.,7,0,6
SENT_0002830,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,70,en,• Schools and child care centers may close.,43,0,34
SENT_0002831,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,71,en,"• Stores may be in short supply of food, water, medicines and medical supplies.",79,0,62
SENT_0002832,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,72,en,• Special events or religious services may be cancelled.,56,0,46
SENT_0002833,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,73,en,Use these three steps to prepare: 1.,36,0,27
SENT_0002834,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,74,en,Make a plan for you and your family at home and at work.,56,0,43
SENT_0002835,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,76,en,Prepare an emergency kit of supplies.,37,0,31
SENT_0002836,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,78,en,Listen for information about what to do and where to go during a flu outbreak.,78,0,63
SENT_0002837,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,79,en,Step 1.,7,0,4
SENT_0002838,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,80,en,Make a Plan Your Plan for Home Talk to your family about this plan so they know what to do.,91,0,71
SENT_0002839,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,1,81,en,Your plan should include:,25,0,21
SENT_0002840,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,2,1,en,"Health information for each member of the family, including date of birth, blood type, allergies, past and current medical problems, current medicines and dosages, medical equipment and copies of medical insurance cards.",220,0,182
SENT_0002841,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,3,1,en,Someone to care for your children at home in case you cannot be there or you become ill.,88,0,70
SENT_0002842,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,4,1,en,An emergency phone and e-mail contact list.,43,0,35
SENT_0002843,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,4,2,en,"Share it with family members, work, schools and child care centers.",67,0,54
SENT_0002844,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,5,1,en,Local and out-of-town emergency contacts.,41,0,34
SENT_0002845,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,6,1,en,Doctors’ names and phone numbers.,33,0,27
SENT_0002846,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,7,1,en,"Locations of hospitals, clinics and urgent cares near work, school and home.",76,0,62
SENT_0002847,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,8,1,en,Locations of local and state health departments and their phone numbers.,72,0,61
SENT_0002848,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,9,1,en,Pharmacy name and phone number.,31,0,26
SENT_0002849,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,1,en,Religious or spiritual information.,35,0,31
SENT_0002850,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,2,ne,• स्कूूलहरू र शिशु स्ाहार केन्द्रहरू बन्द हुन सक्छन्।,53,44,0
SENT_0002851,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,3,ne,"• पसलहरूमा सामान, पानी, औषधी र चिकित्सकीय आपूर्तिहरूको कमी हुन सक्छ।",68,55,0
SENT_0002852,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,4,ne,• विशेष कार्यक्रमहरू वा धार्मिक कार्यक्रमहरू रद्द हुन सक्छन्।,61,52,0
SENT_0002853,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,5,ne,तयारीका लागि यी तीन पाइलोहरू सार्नुहोस्: 1.,43,34,0
SENT_0002854,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,6,ne,घरमा र कार्य-सथलमा तपाईं र तपाईंको परिवारका लागि योजना बनाउनुहोस्।,66,56,0
SENT_0002855,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,8,ne,आपूर्तिहरूको आपत्ालीन किट तयार राख्नुहोस्।,42,38,0
SENT_0002856,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,10,ne,फ्लू फैलिएको बेलामा के गर्ने हो र कहाँ जाने हो भन्े विषयमा सूूचनाहरूमाथि ध्ान दिनुहोस्।,87,73,0
SENT_0002857,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,11,ne,पाइलो 1.,8,5,0
SENT_0002858,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,12,ne,योजना बनाउनुहोस् घरको लागि तपाईंको योजना परिवारसित यो योजनाको बारेमा कुरा गर्नुहोस् जसबाट के गर्नु पर्ने हो भन्े जानकारी उनीहरूलाई होस्।,136,116,0
SENT_0002859,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,13,ne,"तपाईंको योजनामा यी कुराहरू सामेल हुनु पर्छः्छः  परिवारको हरेक सदस्यको स्वास्थ्यसम्बन्ी सूूचना, जसमा सामेल हुन्छन् जन्म मिति, रगतको प्रकार, एलर्जीहरू, पहिलेका र वर्तमान स्वास्थ्य समस्ाहरू, वर्तमान औषधी र खुराकहरू, चिकित्ा उपकरण र चिकित्ा बीमा कार्डहरूका प्रतिलिपिहरू।",267,224,0
SENT_0002860,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,14,ne, तपाईं घरमा रहन सक्ुहुन्न वा आफै बिरामी पर्नुहुन्छ भने घरमा बच्ाहरूको हेरचाहका लागि कसैको खाँचो पर्छ।,102,85,0
SENT_0002861,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,15,ne, आपत्ालीन स्थितिमा फोन नम्बरहरू र ईमेल सम्पर्क सूूची।,54,45,0
SENT_0002862,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,16,ne,"परिवारका सदस्यहरू, कार्य-सथल, स्कूूलहरू र शिशु स्ाहार केन्द्रहरूमा यो साझा गर्नुहोस्।",85,72,0
SENT_0002863,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,17,ne, आपत्ालीन स्थितिमा सथानीय र सहर बाहिरका सम्पर्कहरू।,52,44,0
SENT_0002864,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,18,ne, डक्टरहरूका नाम र फोन नम्बरहरू।,32,26,0
SENT_0002865,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,19,ne," कार्य-सथल, स्कूूल र घर नजिकका अस्पताल, क्लिनिक र तत्ाल सेवा केन्द्रहरूका ठेगानाहरू।",85,69,0
SENT_0002866,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,20,ne, सथानीय र राज्य स्वास्थ्य विभागहरूका ठेगाना र तिनका फोन नम्बरहरू।,66,55,0
SENT_0002867,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,21,ne, फार्मेस�ीको नाम र फोन नम्बर।,30,23,0
SENT_0002868,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,22,ne, धार्मिक र आध्यात््मिक जानकारीहरू।,35,30,0
SENT_0002869,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,23,en,4 Pandemic Flu.,15,0,11
SENT_0002870,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,24,en,Nepali.,7,0,6
SENT_0002871,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,10,25,en,healthinfotranslations.org Your Plan for Work If you work:,58,0,49
SENT_0002872,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,11,1,en,Discuss work policies with your boss.,37,0,31
SENT_0002873,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,11,2,en,Ask:,4,0,3
SENT_0002874,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,12,1,en,How the business will continue during a pandemic.,49,0,41
SENT_0002875,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,13,1,en,If you can take time off to care for yourself or a family member.,65,0,51
SENT_0002876,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,14,1,en,If you can work from home or if you are expected to come to work.,65,0,50
SENT_0002877,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,15,1,en,Understand you may be asked to stay home from work or come in and do other tasks.,81,0,64
SENT_0002878,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,16,1,en,Plan for less or no income if you are unable to work or the company closes.,75,0,59
SENT_0002879,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,17,1,en,If you own a business:,22,0,17
SENT_0002880,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,18,1,en,Make an emergency plan and talk to your employees about it.,59,0,48
SENT_0002881,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,18,2,en,Test and revise your plan as needed.,36,0,29
SENT_0002882,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,19,1,en,Decide which employees and supplies are needed to maintain the business.,72,0,61
SENT_0002883,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,20,1,en,"Provide infection- control supplies such as hand sanitizer, tissues and waste cans for soiled items.",100,0,83
SENT_0002884,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,21,1,en,"Look at how pandemic flu could impact business’ finances, shipping and travel.",78,0,64
SENT_0002885,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,1,en,"Define your policies on employees working from home, caring for ill family or paying for employee illness.",106,0,88
SENT_0002886,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,2,ne,कार्य-स्थलका लागि तपाईंको योजना तपाईं काम गर्नुहुन्छ भनेः  कार्यसम्बन्ी नीतिहरूबारे तपाईंका हाकिमसँग चर्चा गर्नुहोस् सोध्नुहोस्:  महामारीको बेलामा कम्पनीमा काम कसरी जारी रहन्छ।,178,151,0
SENT_0002887,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,3,ne, तपाईंले आफनो र परिवारका सदस्यहरूको स्ाहार गर्न बिदा पाउनु हुन्छ कि हुन्न।,75,62,0
SENT_0002888,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,4,ne, तपाईंले घरबाटै काम गर्न सक्ुहुन्छ वा तपाईं कार्य-सथलमा आउनु पर्ने अपेक्षा गरिन्छ।,83,69,0
SENT_0002889,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,5,ne, तपाईंलाई काममा नआइ घरमा नै बस्न वा कार्य- सथलमा आएर अन्य कार्यहरू गर्नका लागि भन्न सकिन्छ भनी बुझ्नुहोस्।,107,87,0
SENT_0002890,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,6,ne, तपाईं काम गर्न असमर्थ हुनुहुन्छ वा कम्पनी बन्द हुन्छ भने कम््ति वा शूून्य आयको स्थितिका लागि योजना बनाउनुहोस्।,112,93,0
SENT_0002891,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,7,ne,तपाईंको आफनो कम्पनी छछ भनेः  आपत्ालीन योजना बनाउनुहोस् र त्यसबारेमा तपाईंका कर्मचारीहरूसित चर्चा गर्नुहोस्।,108,93,0
SENT_0002892,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,8,ne,तपाईंको योजनाको परीक्षण गर्नुहोस् र आवश्यकताअनुसार त्यसमा संशोधन गर्नुहोस्।,75,67,0
SENT_0002893,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,9,ne, कम्पनीको कामलाई जारी राख्नका लागि कुन कर्मचारीहरू र सामानहरू चाहिन्छन् भन्े निर्णय गर्नुहोस्।,95,81,0
SENT_0002894,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,10,ne," संक्रमण-नियन्त्रण सामग्ीहरू जस्ै ह्ान्ड स्ानेटाइजर, टिश्ु र फोहोर वस्ुहरू थन्ो लगाउन फोहोर ढ्वाङहरूको व्यवसथा गर्नुहोस्।",122,104,0
SENT_0002895,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,11,ne," महामारी फ्लूले कसरी कम्पनीको आर्थिक स्थिति, ढुवानी र यात्ालाई प्रभावित गर्न सक्छ भन्े विचार गर्नुहोस्।",104,87,0
SENT_0002896,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,12,ne, बिरामी परिवारजनको हेरचाहका लागि घरबाट काम गर्ने कर्मचारीहरू वा कर्मचारी बिरामी पर्दा भुक्तानीसम्बन्ी तपाईंका नीतिहरूलाई परिभाषित गर्नुहोस्।,141,123,0
SENT_0002897,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,13,en,5 healthinfotranslations.org Pandemic Flu.,42,0,36
SENT_0002898,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,14,en,Nepali.,7,0,6
SENT_0002899,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,15,en,Step 2.,7,0,4
SENT_0002900,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,22,16,en,Prepare an Emergency Kit Have a 2 week supply of these items for each person and pet.,85,0,67
SENT_0002901,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,23,1,en,Food and Other Items,20,0,17
SENT_0002902,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,24,1,en,"Water in clean, sealed plastic containers – store 1 gallon for each person for each day",87,0,69
SENT_0002903,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,25,1,en,"Electrolyte drinks such as Gatorade, Powerade or Pedialyte (for children)",73,0,61
SENT_0002904,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,26,1,en,"Bananas, rice, applesauce and toast or crackers for nausea, vomiting or diarrhea",80,0,66
SENT_0002905,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,27,1,en,"Ready- to- eat canned meats, fruits and vegetables",50,0,40
SENT_0002906,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,28,1,en,Manual can opener,17,0,15
SENT_0002907,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,29,1,en,Protein or fruit bars,21,0,18
SENT_0002908,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,30,1,en,"Dry cereal, granola, nuts and crackers",38,0,31
SENT_0002909,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,31,1,en,Peanut butter,13,0,12
SENT_0002910,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,32,1,en,Dried foods such as dried fruit and dehydrated meals,52,0,44
SENT_0002911,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,33,1,en,Canned juices,13,0,12
SENT_0002912,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,34,1,en,Powdered milk or cans of evaporated milk,40,0,34
SENT_0002913,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,35,1,en,Cans or jars of baby food and baby formula,42,0,34
SENT_0002914,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,36,1,mixed,Pet food पाइलो 2.,17,5,7
SENT_0002915,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,36,2,ne,आपत्ालीन किट तयार गर्नुहोस् 2 साताको लागि यी वस्ुहरूको आपूर्ति हरेक व्यक््ति र जनावरका लागिराख्नुहोस्।,102,87,0
SENT_0002916,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,36,3,ne,"खाद्य एवम् अन्य वस्ुहरू  सफ्ा, सिलबन्द प्लास््टिक भाँडाहरूमा पानी - हरेक दिन हरेक व्यक्तिका लागि 1 ग्ालन पानी राख्नुहोस्।",122,99,0
SENT_0002917,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,36,5,en,"Content developed through a partnership of the Central Ohio Trauma System, the Columbus Medical Association Foundation, Columbus Public Health, Franklin County Board of Health, Mount Carmel Health, Ohio State University Medical Center and OhioHealth, Columbus, Ohio.",266,0,223
SENT_0002918,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,36,7,en,Pandemic Flu.,13,0,11
SENT_0002919,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,36,8,en,Nepali.,7,0,6
SENT_0002920,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,36,9,en,"healthinfotranslations.org Medical, Health and Emergency Items",62,0,55
SENT_0002921,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,37,1,en,Prescribed health supplies,26,0,24
SENT_0002922,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,38,1,en,Prescription medicines,22,0,21
SENT_0002923,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,39,1,en,"Over-the-counter medicines to treat fever, pain, stomach problems, coughs, colds and diarrhea",93,0,76
SENT_0002924,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,40,1,en,Health information for each member of the family,48,0,41
SENT_0002925,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,41,1,en,Soap and alcohol-based hand sanitizer,37,0,32
SENT_0002926,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,42,1,en,Tissues and toilet paper,24,0,21
SENT_0002927,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,43,1,en,Baby supplies such as diapers and bottles,41,0,35
SENT_0002928,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,44,1,en,Digital thermometer,19,0,18
SENT_0002929,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,45,1,en,Trash bags,10,0,9
SENT_0002930,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,46,1,en,Cleaning supplies,17,0,16
SENT_0002931,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,47,1,en,Money Step 3.,13,0,9
SENT_0002932,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,47,2,en,Listen for Information • Stay calm and get as many facts as you can.,68,0,53
SENT_0002933,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,47,3,en,"• Listen for reports on the television, radio or Internet.",58,0,46
SENT_0002934,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,47,4,en,"• For current information, go to www.pandemicflu.gov or www.flu.gov.",68,0,53
SENT_0002935,FLU_002,Pandemic Flu What It Is and How to Prepare,flu,47,5,en,This may only be available in English and Spanish.,50,0,41
